"","gene","p_val_adj","avg_log2FC","cluster","p_val","celltype","pct.1","pct.2"
"245","AP000787.1",0.0449620855063411,0.02058393665482,"COPD",0.0428411248408124,"Monocytes",0.00564174894217207,0
"246","AP001107.9",0.0449620855063411,0.0225193044837017,"COPD",0.0428411248408124,"Monocytes",0.00564174894217207,0
"247","AP001267.1",0.0201847781573157,0.036698635358596,"COPD",0.0130486937669282,"Monocytes",0.00846262341325811,0
"248","AP003086.1",7.21681421758742e-06,0.14402836699935,"COPD",9.66390541944244e-07,"Monocytes",0.0832157968970381,0.0247933884297521
"249","AP1G1",0.00211844230991427,0.189757470259536,"COPD",0.000694685748597298,"Monocytes",0.19605077574048,0.130853994490358
"250","AP2M1",0.000679095856623283,0.205668408701937,"Normal",0.000174294954832047,"Monocytes",0.201692524682652,0.289256198347107
"251","AP2S1",0.00339259114124802,0.23740895781448,"Normal",0.00125868098268986,"Monocytes",0.468265162200282,0.538567493112948
"252","AP5B1",0.0136125634888318,0.103949414653698,"COPD",0.00749157057336166,"Monocytes",0.077574047954866,0.0454545454545455
"253","AP5S1",0.0379081688511856,0.0208704715649537,"Normal",0.0324954630273922,"Monocytes",0.00564174894217207,0.0179063360881543
"254","APBB3",0.00377745223615666,0.0714342736167071,"Normal",0.00144277024287394,"Monocytes",0.0197461212976023,0.0509641873278237
"255","APEX1",0.0251141730101878,0.10132036441176,"Normal",0.0173967741372681,"Monocytes",0.128349788434415,0.172176308539945
"256","APLP2",0.0199648880056871,0.212445113643289,"Normal",0.0125622336145346,"Monocytes",0.53737658674189,0.612947658402204
"257","APOBEC3A",3.09279302041906e-12,0.589917363007615,"COPD",8.39281900037634e-14,"Monocytes",0.41607898448519,0.247933884297521
"258","APOBEC3C",0.0247432915255246,0.11215360772903,"COPD",0.016980813306637,"Monocytes",0.142454160789845,0.101928374655647
"259","APOC1",0.0074670338242081,0.189580035863154,"Normal",0.00335382117744675,"Monocytes",0.156558533145275,0.216253443526171
"260","APOD",0.042573473611139,0.0254576125311234,"Normal",0.038232987587381,"Monocytes",0.00282087447108604,0.012396694214876
"261","APOE",0.0102308130434861,0.166047261952841,"Normal",0.0049765912800929,"Monocytes",0.0944992947813822,0.141873278236915
"262","APOL3",0.0454256538340874,0.0725169836837561,"COPD",0.0434210726098593,"Monocytes",0.0677009873060649,0.0440771349862259
"263","APOLD1",0.00525905328669783,0.076874277763865,"COPD",0.0021580391118126,"Monocytes",0.0507757404795487,0.0206611570247934
"264","APOO",3.73745788697046e-11,0.433600319821387,"COPD",1.34597773256354e-12,"Monocytes",0.205923836389281,0.081267217630854
"265","APOPT1",0.00285484826890289,0.0875787872870508,"Normal",0.00101364128239007,"Monocytes",0.0211565585331453,0.0537190082644628
"266","APRT",0.00851333507918718,0.193791986438609,"Normal",0.00391660913863696,"Monocytes",0.337094499294781,0.415977961432507
"267","AQP4-AS1",0.0178941480844639,0.0368995562173039,"COPD",0.010841775240625,"Monocytes",0.0155148095909732,0.00275482093663912
"268","AQP7",0.0449620855063411,0.0185324371164444,"COPD",0.0428411248408124,"Monocytes",0.00564174894217207,0
"269","ARAP1",0.0104159733550318,0.191662588976033,"COPD",0.00515911639928409,"Monocytes",0.267983074753174,0.210743801652893
"270","ARAP2",0.000295096397866988,0.217108324580255,"COPD",6.54855054865874e-05,"Monocytes",0.204513399153738,0.128099173553719
"271","AREG",0.00473536342535796,0.295332390565144,"COPD",0.00190591472382528,"Monocytes",0.595204513399154,0.526170798898072
"272","ARF3",0.00360509836129358,0.146588465996012,"Normal",0.001363226390233,"Monocytes",0.107193229901269,0.163911845730028
"273","ARFGEF1",0.0427966037248321,0.116609484967205,"COPD",0.0385419071333703,"Monocytes",0.186177715091678,0.147382920110193
"274","ARFGEF2",0.00037005618776517,0.169736817651943,"COPD",8.5780206851982e-05,"Monocytes",0.132581100141044,0.0702479338842975
"275","ARHGAP15",2.83199502837146e-18,0.701378718129307,"COPD",1.43646717137787e-20,"Monocytes",0.403385049365303,0.18595041322314
"276","ARHGAP18",0.00361544041066663,0.150806413246231,"Normal",0.00136805404329562,"Monocytes",0.125528913963329,0.18870523415978
"277","ARHGAP24",0.000429341870582169,0.256959131043482,"COPD",0.000102136108193273,"Monocytes",0.207334273624824,0.136363636363636
"278","ARHGAP26",1.99958960111708e-21,0.896918151925451,"COPD",7.60685874125187e-24,"Monocytes",0.56558533145275,0.31404958677686
"279","ARHGAP28",0.030466913255671,0.0148338017563501,"COPD",0.023497307433552,"Monocytes",0.00705218617771509,0
"280","ARHGAP31",0.000226509719849106,0.192869198752248,"COPD",4.79674400390573e-05,"Monocytes",0.133991537376587,0.0702479338842975
"281","ARHGAP45",7.75855375857075e-06,0.244092222238357,"COPD",1.06613838061643e-06,"Monocytes",0.193229901269394,0.103305785123967
"282","ARHGAP6",0.0340561204592034,0.0712452696778266,"COPD",0.027630111425055,"Monocytes",0.0677009873060649,0.0413223140495868
"283","ARHGDIA",0.016601790431067,0.144404037689399,"Normal",0.00972192089914628,"Monocytes",0.239774330042313,0.308539944903581
"284","ARHGDIB",0.00131409528982631,0.279789273835874,"Normal",0.000381848982133192,"Monocytes",0.59802538787024,0.65702479338843
"285","ARHGEF12",0.0448216651794095,0.0380803707390985,"COPD",0.0413773424430765,"Monocytes",0.0253878702397743,0.0110192837465565
"286","ARHGEF17",0.030466913255671,0.0227474471110494,"COPD",0.023497307433552,"Monocytes",0.00705218617771509,0
"287","ARHGEF18",9.81018903825651e-06,0.218152129279312,"COPD",1.39328071555253e-06,"Monocytes",0.115655853314528,0.0482093663911846
"288","ARHGEF3",1.49320574893904e-07,0.296155838791446,"COPD",1.26466430439227e-08,"Monocytes",0.191819464033851,0.0895316804407714
"289","ARHGEF40",0.000964791675530719,0.152526671213604,"COPD",0.000264259449549373,"Monocytes",0.114245416078984,0.0606060606060606
"290","ARID1B",1.77343086930301e-06,0.327590740349045,"COPD",2.04078824953503e-07,"Monocytes",0.294781382228491,0.179063360881543
"291","ARID2",0.000248879285285759,0.20054780620814,"COPD",5.40300959179836e-05,"Monocytes",0.16361071932299,0.09366391184573
"292","ARID4B",0.000592859695117707,0.277737454198087,"COPD",0.000148252513159031,"Monocytes",0.366713681241185,0.28099173553719
"293","ARID5B",0.026262999221797,0.159499180604626,"COPD",0.0188630012163655,"Monocytes",0.262341325811001,0.207988980716253
"294","ARIH1",3.28513970692347e-07,0.407890912791405,"COPD",3.09934560227119e-08,"Monocytes",0.369534555712271,0.239669421487603
"295","ARIH2",0.0478248684918651,0.12989822424849,"COPD",0.0465108851990988,"Monocytes",0.170662905500705,0.137741046831956
"296","ARL10",0.000431996209051387,0.190459281857668,"COPD",0.000102986669162644,"Monocytes",0.162200282087447,0.09366391184573
"297","ARL14EP",0.0307015222253515,0.0418055353150203,"COPD",0.0237483243183673,"Monocytes",0.0691114245416079,0.0413223140495868
"298","ARL15",0.00134686824987811,0.189500546349399,"COPD",0.000394498646766896,"Monocytes",0.208744710860367,0.133608815426997
"299","ARL16",0.0201847781573157,0.0846298958734649,"Normal",0.0130085074713803,"Monocytes",0.0437235543018336,0.0743801652892562
"300","ARL17B",0.039091944907075,0.0809980394450891,"COPD",0.0340356700141995,"Monocytes",0.0973201692524683,0.0661157024793388
"301","ARL2BP",0.0158611837112198,0.0781888189891868,"Normal",0.00911525292661022,"Monocytes",0.0662905500705219,0.106060606060606
"302","ARL4D",0.0404951350394921,0.033699134096358,"Normal",0.0356270919229008,"Monocytes",0.00846262341325811,0.0220385674931129
"303","ARL6IP1",0.000591593898716826,0.201224334206734,"Normal",0.00014778594730816,"Monocytes",0.153737658674189,0.231404958677686
