"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","celltype"
"222","U2AF1L5",1.87107045340877e-07,0.739812826145194,0.223,0.126,0.0171333921418641,"Normal","U2AF1L5","Plasma+B"
"223","TGFBR2",1.87680046154998e-07,0.678095752504184,0.337,0.224,0.0171858618264132,"Normal","TGFBR2","Plasma+B"
"224","CBWD2",1.89482497781728e-07,0.779619157632441,0.232,0.134,0.0173509123218729,"Normal","CBWD2","Plasma+B"
"225","TRIM59-IFT80",1.90331530951673e-07,0.886638672324769,0.153,0.073,0.0174286582892447,"Normal","TRIM59-IFT80","Plasma+B"
"226","ITPR1",2.24936103435556e-07,0.534415669141375,0.456,0.333,0.0205973989915939,"Normal","ITPR1","Plasma+B"
"227","CAMKMT",2.34582932050879e-07,0.773554960354352,0.247,0.147,0.021480759087899,"Normal","CAMKMT","Plasma+B"
"228","PLXNC1",2.35195945943354e-07,1.06911969853304,0.177,0.094,0.021536892770033,"Normal","PLXNC1","Plasma+B"
"229","DAB1",2.37810955448451e-07,0.772705706613076,0.234,0.136,0.0217763491904146,"Normal","DAB1","Plasma+B"
"230","HNRNPA1P48",2.43499326262176e-07,0.592315233338201,0.353,0.241,0.0222972333058274,"Normal","HNRNPA1P48","Plasma+B"
"232","RERE",2.92138017746938e-07,0.435087356726646,0.56,0.434,0.0267510782850871,"Normal","RERE","Plasma+B"
"233","SGPP1",2.92161551021537e-07,0.768378819828025,0.258,0.158,0.0267532332270421,"Normal","SGPP1","Plasma+B"
"234","LOC100505549",3.0020109385417e-07,1.03751657887774,0.108,0.043,0.0274894141642263,"Normal","LOC100505549","Plasma+B"
"235","KDM4C",3.18078694735756e-07,0.463523037218036,0.489,0.356,0.0291264660769532,"Normal","KDM4C","Plasma+B"
"236","GUSBP1",3.22358703514658e-07,0.794514892689034,0.274,0.176,0.0295183864808372,"Normal","GUSBP1","Plasma+B"
"237","ARL10",3.25614520364976e-07,0.706583896912155,0.295,0.191,0.0298165216298209,"Normal","ARL10","Plasma+B"
"238","PIP4K2A",3.50770091347677e-07,0.403301946283782,0.55,0.438,0.0321200172647068,"Normal","PIP4K2A","Plasma+B"
"240","CSGALNACT1",3.93082411912677e-07,0.85168889701381,0.213,0.122,0.0359945564588438,"Normal","CSGALNACT1","Plasma+B"
"241","MSI2",3.93268624679584e-07,0.487544204064245,0.487,0.355,0.0360116079619095,"Normal","MSI2","Plasma+B"
"242","H1-2",4.0784018638642e-07,1.1798975927452,0.111,0.047,0.0373459258674045,"Normal","H1-2","Plasma+B"
"243","CACYBP",4.83085387657385e-07,0.681638985414954,0.206,0.117,0.0442361289477867,"Normal","CACYBP","Plasma+B"
"1341","BTG1",1.92882284342103e-39,2.4044774991283,0.413,0.126,1.76622307772063e-34,"COPD","BTG1","Plasma+B"
"1342","H3F3B",5.29007328849775e-39,2.30193102609853,0.37,0.085,4.84412011027739e-34,"COPD","H3F3B","Plasma+B"
"1346","EEF1D",3.03999255847077e-35,1.93738661708409,0.426,0.152,2.78372118579169e-30,"COPD","EEF1D","Plasma+B"
"1347","HNRNPA1",3.3133504621204e-34,2.54774286645167,0.332,0.081,3.03403501816365e-29,"COPD","HNRNPA1","Plasma+B"
"1348","FTH1",5.69559079889723e-34,1.93393638024734,0.475,0.224,5.21545249455019e-29,"COPD","FTH1","Plasma+B"
"1349","H3F3A",7.79363747535536e-33,2.28793289693459,0.335,0.084,7.1366338361829e-28,"COPD","H3F3A","Plasma+B"
"1353","DDX5",2.22637095868755e-30,0.580645668411907,0.867,0.744,2.03868788687019e-25,"COPD","DDX5","Plasma+B"
"1354","ARPC3",6.52915796048061e-29,2.05516334065186,0.34,0.108,5.9787499444121e-24,"COPD","ARPC3","Plasma+B"
