"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","celltype"
"407","ARL10",2.35634944076114e-13,1.06520914249978,0.204,0.116,2.15770918290498e-08,"Normal","ARL10","NK+T"
"408","FKBP5",2.43643543883236e-13,0.429653700257766,0.624,0.506,2.2310439313388e-08,"Normal","FKBP5","NK+T"
"409","RHOH",2.51663996959723e-13,0.397344605646846,0.545,0.407,2.30448722016019e-08,"Normal","RHOH","NK+T"
"410","NR3C2",2.69480125461848e-13,1.27175412306859,0.1,0.039,2.46762950885414e-08,"Normal","NR3C2","NK+T"
"411","JPT1",3.42467417653363e-13,0.526344972703964,0.458,0.356,3.13597414345185e-08,"Normal","JPT1","NK+T"
"412","POLR2J3",3.64891370194315e-13,0.6575287383101,0.376,0.277,3.34131027686934e-08,"Normal","POLR2J3","NK+T"
"413","GCH1",3.89778072766618e-13,0.819768866433804,0.216,0.122,3.56919781232392e-08,"Normal","GCH1","NK+T"
"414","MYO1F",4.06052307192524e-13,0.462428315132046,0.375,0.247,3.71822097696194e-08,"Normal","MYO1F","NK+T"
"415","PPP2R2B",4.07807267000119e-13,0.651876061315122,0.23,0.13,3.73429114392009e-08,"Normal","PPP2R2B","NK+T"
"416","LOC100133091",4.12292511022004e-13,1.0712918117898,0.107,0.043,3.77536252342849e-08,"Normal","LOC100133091","NK+T"
"417","KLHL24",4.13852830998577e-13,0.696727915089293,0.246,0.144,3.78965037345397e-08,"Normal","KLHL24","NK+T"
"418","PIK3IP1-DT",4.21139738669509e-13,1.05486189727006,0.12,0.052,3.85637658699669e-08,"Normal","PIK3IP1-DT","NK+T"
"419","CPEB3",4.40840598125611e-13,1.01982005392362,0.113,0.047,4.03677735703622e-08,"Normal","CPEB3","NK+T"
"420","JAZF1",4.94611518586386e-13,0.812086386671882,0.289,0.189,4.52915767569554e-08,"Normal","JAZF1","NK+T"
"421","BABAM2",5.47885074072913e-13,0.757358054737535,0.268,0.166,5.01698362328566e-08,"Normal","BABAM2","NK+T"
"422","MICOS10",6.04846629207403e-13,0.661008175210598,0.334,0.238,5.53858058365219e-08,"Normal","MICOS10","NK+T"
"424","COP1",7.26071522993349e-13,0.847452193028601,0.296,0.199,6.6486369360501e-08,"Normal","COP1","NK+T"
"425","SFMBT1",8.63179506750893e-13,0.836747764942348,0.219,0.127,7.90413474331792e-08,"Normal","SFMBT1","NK+T"
"426","CASK",8.80833947390978e-13,0.80560062172854,0.307,0.208,8.06579645625918e-08,"Normal","CASK","NK+T"
"427","DDAH2",1.0125847701076e-12,0.741134139423837,0.359,0.264,9.27223873987526e-08,"Normal","DDAH2","NK+T"
"428","CEP128",1.13475789486999e-12,0.972977455019557,0.218,0.13,1.03909780433245e-07,"Normal","CEP128","NK+T"
"429","ASTN2",1.32498933777003e-12,1.05016468912862,0.124,0.056,1.21329273659602e-07,"Normal","ASTN2","NK+T"
"430","KLF12",1.342391228538e-12,0.6411823526325,0.32,0.211,1.22922764797225e-07,"Normal","KLF12","NK+T"
"432","CX3CR1",1.51730825188626e-12,0.82857148765285,0.122,0.053,1.38939916625225e-07,"Normal","CX3CR1","NK+T"
"433","MPP7",1.58297596464916e-12,0.711802136988428,0.223,0.128,1.44953109082924e-07,"Normal","MPP7","NK+T"
"434","CHCHD3",1.62912360461755e-12,0.684333595604419,0.407,0.322,1.49178848474829e-07,"Normal","CHCHD3","NK+T"
"435","TNIK",1.7883736157035e-12,0.642385692753775,0.345,0.24,1.63761371989969e-07,"Normal","TNIK","NK+T"
"436","SEPTIN7P14",1.79360714423357e-12,0.993692292150687,0.126,0.057,1.64240606197468e-07,"Normal","SEPTIN7P14","NK+T"
"437","DAB1",1.86114503802745e-12,1.00866739309482,0.114,0.049,1.70425051132174e-07,"Normal","DAB1","NK+T"
"438","TAB2",2.07020722399713e-12,0.661284160381132,0.237,0.141,1.89568875501418e-07,"Normal","TAB2","NK+T"
"440","PFKFB3",2.25554475748687e-12,0.758419586283712,0.331,0.235,2.06540233443073e-07,"Normal","PFKFB3","NK+T"
"441","TCF12",2.30286686960253e-12,0.821131339402655,0.334,0.244,2.10873519249504e-07,"Normal","TCF12","NK+T"
