"","param","celltype","counts"
"3582","GSM5282547","NK+T",21
"3583","GSM5282548","NK+T",23
"3584","GSM5501481","NK+T",39
"3585","GSM5501482","NK+T",0
"3586","GSM5870246","NK+T",0
"3587","GSM5870247","NK+T",6
"3588","GSM5870248","NK+T",32
"3589","GSM5870249","NK+T",10
"3590","GSM5870251","NK+T",16
"3591","GSM5870252","NK+T",7
"3592","GSM5870253","NK+T",16
"3593","GSM5870254","NK+T",2
"3594","GSM5870255","NK+T",26
"3595","GSM5870257","NK+T",14
"3596","GSM5873135","NK+T",3
"3597","GSM5873136","NK+T",5
"3598","GSM5873137","NK+T",24
"3599","GSM5873138","NK+T",1
"3600","GSM5873139","NK+T",2
"3601","GSM5873140","NK+T",41
"3602","GSM5873141","NK+T",20
"3603","GSM5873142","NK+T",136
"3604","GSM5873143","NK+T",5
"3605","GSM5873144","NK+T",3
"3606","GSM5873145","NK+T",12
"3607","GSM5873146","NK+T",37
"3608","GSM7103257","NK+T",0
"3609","GSM7103264","NK+T",0
"3610","GSM7103271","NK+T",0
"3611","GSM7103275","NK+T",11
"3612","GSM7103276","NK+T",16
"3613","GSM7103277","NK+T",13
"3614","GSM7103278","NK+T",13
"3615","GSM7103279","NK+T",1
"3616","GSM7103280","NK+T",3
"3617","GSM7103281","NK+T",0
"3618","GSM7103282","NK+T",2
"3619","GSM7103283","NK+T",7
"3620","GSM7103295","NK+T",0
"3621","GSM7103296","NK+T",0
"3622","GSM7103297","NK+T",0
"3623","GSM7103298","NK+T",0
"3624","GSM7103305","NK+T",1
"3625","GSM7103306","NK+T",2
"3626","GSM7103307","NK+T",0
"3627","GSM7103308","NK+T",0
"3628","GSM7103313","NK+T",10
"3629","GSM7103314","NK+T",0
"3630","GSM7103315","NK+T",12
"3631","GSM7103316","NK+T",2
"3632","GSM7103317","NK+T",4
"3633","GSM7103318","NK+T",1
"3634","GSM7103319","NK+T",11
"3635","GSM7103320","NK+T",9
"3636","GSM7103327","NK+T",0
"3637","GSM7103334","NK+T",11
"3638","JVV9L8ng_LUNG","NK+T",0
"3639","KJYDM1ng_LUNG","NK+T",0
"3640","LungTranscriptome7119452_LUNG","NK+T",0
"3641","LungTranscriptome7119453_LUNG","NK+T",0
"3642","LungTranscriptome7135919_LUNG","NK+T",0
"3643","LungTranscriptome7135920_LUNG","NK+T",0
"3644","LungTranscriptome7185212_LUNG","NK+T",0
"3645","LungTranscriptome7185213_LUNG","NK+T",0
"3646","LungTranscriptome7239213_LUNG","NK+T",1
"3647","LungTranscriptome7239217_LUNG","NK+T",0
"3648","LungTranscriptome7239218_LUNG","NK+T",0
"3649","LungTranscriptome7239219_LUNG","NK+T",0
"3650","LungTranscriptome7239220_LUNG","NK+T",0
"3651","medial_2_LUNG","NK+T",0
"3652","medial_3_LUNG","NK+T",1
"3653","muc10380","NK+T",17
"3654","muc3843","NK+T",0
"3655","muc4658","NK+T",1
"3656","muc4659","NK+T",0
"3657","muc5103","NK+T",4
"3658","muc5105","NK+T",0
"3659","muc5212","NK+T",4
"3660","muc5213","NK+T",2
"3661","muc9832","NK+T",3
"3662","muc9833","NK+T",4
"3663","ODGS1Mng_LUNG","NK+T",0
"3664","P1_2_LUNG","NK+T",1
"3665","P1_3_LUNG","NK+T",1
"3666","P1_4_LUNG","NK+T",4
"3667","P2_1_LUNG","NK+T",3
"3668","P2_2_LUNG","NK+T",2
"3669","P2_3_LUNG","NK+T",5
"3670","P2_4_LUNG","NK+T",0
"3671","P2_5_LUNG","NK+T",7
"3672","P2_6_LUNG","NK+T",2
"3673","P2_7_LUNG","NK+T",1
"3674","P2_8_LUNG","NK+T",5
"3675","P3_2_LUNG","NK+T",6
"3676","P3_3_LUNG","NK+T",0
"3677","P3_4_LUNG","NK+T",0
"3678","P3_5_LUNG","NK+T",4
"3679","P3_6_LUNG","NK+T",6
"3680","P3_7_LUNG","NK+T",18
"3681","p46c_LUNG","NK+T",0
"3682","p47c_LUNG","NK+T",0
"3683","p50c_LUNG","NK+T",0
"3684","p51c_LUNG","NK+T",0
"3685","proximal_3_LUNG","NK+T",0
"3686","QZY9VQng_LUNG","NK+T",0
"3687","RU675_N","NK+T",8
"3688","RU682_N","NK+T",6
"3689","RU684_N","NK+T",12
"3690","RU685_N","NK+T",13
"3691","S4ECX8ng_LUNG","NK+T",0
"3692","sample10","NK+T",0
"3693","sample11","NK+T",0
"3694","sample4","NK+T",0
"3695","sample8","NK+T",0
"3696","sample9","NK+T",0
"3697","SHMI57ng_LUNG","NK+T",0
"3698","Travaglini_Krasnow_2020_distal 1a","NK+T",2
"3699","Travaglini_Krasnow_2020_distal 1b","NK+T",7
"3700","Travaglini_Krasnow_2020_distal 2","NK+T",2
"3701","Travaglini_Krasnow_2020_distal 3","NK+T",2
"3702","Travaglini_Krasnow_2020_medial 2","NK+T",1
"3703","Travaglini_Krasnow_2020_medial 3","NK+T",0
"3704","Travaglini_Krasnow_2020_proximal 3","NK+T",3
"3705","Vieira_Teichmann_2019_Dropseq_1","NK+T",0
"3706","Vieira_Teichmann_2019_Dropseq_2","NK+T",2
"3707","ZM3KACng_LUNG","NK+T",0
"3708","101CV0ng_LUNG","Plasma+B",0
"3709","16E0F2ng_LUNG","Plasma+B",0
"3710","1A1DFBng_LUNG","Plasma+B",0
"3711","343B_0h","Plasma+B",0
"3712","343B_24h","Plasma+B",1
"3713","343B_72h","Plasma+B",4
"3714","356C_0h","Plasma+B",6
"3715","356C_12h","Plasma+B",3
"3716","356C_24h","Plasma+B",0
"3717","356C_72h","Plasma+B",9
"3718","367C_0h","Plasma+B",3
"3719","367C_12h","Plasma+B",2
"3720","367C_24h","Plasma+B",0
"3721","367C_72h","Plasma+B",3
"3722","368C_0h","Plasma+B",1
"3723","368C_12h","Plasma+B",8
"3724","368C_24h","Plasma+B",0
"3725","368C_72h","Plasma+B",2
"3726","390C_0h","Plasma+B",1
"3727","390C_12h","Plasma+B",0
"3728","390C_24h","Plasma+B",0
"3729","390C_72h","Plasma+B",1
"3730","4951STDY7472265_LUNG","Plasma+B",0
"3731","4951STDY7472266_LUNG","Plasma+B",0
"3732","4951STDY7472267_LUNG","Plasma+B",0
"3733","4951STDY7487591_LUNG","Plasma+B",0
"3734","4951STDY7487592_LUNG","Plasma+B",0
"3735","4951STDY7487593_LUNG","Plasma+B",0
"3736","9JQK55ng_LUNG","Plasma+B",0
"3737","A9LCTZng_LUNG","Plasma+B",0
"3738","AdultLung_1","Plasma+B",5
"3739","AdultLung_2","Plasma+B",1
"3740","AdultLung_3","Plasma+B",4
"3741","CTTV027_RNAseq6949176_LUNG","Plasma+B",0
"3742","CTTV027_RNAseq6949177_LUNG","Plasma+B",0
"3743","CTTV027_RNAseq7118945_LUNG","Plasma+B",0
"3744","CTTV027_RNAseq7118946_LUNG","Plasma+B",0
"3745","CTTV027_RNAseq7333557_LUNG","Plasma+B",0
"3746","D088_LUNG","Plasma+B",6
"3747","D122_LUNG","Plasma+B",1
"3748","D150_LUNG","Plasma+B",2
"3749","D175_LUNG","Plasma+B",2
"3750","D231_LUNG","Plasma+B",0
"3751","distal_1a_LUNG","Plasma+B",0
"3752","distal_1b_LUNG","Plasma+B",0
"3753","distal_2_LUNG","Plasma+B",0
"3754","distal_3_LUNG","Plasma+B",0
"3755","ERR8048258","Plasma+B",0
"3756","ERR8048273","Plasma+B",0
"3757","ERR8048274","Plasma+B",0
"3758","FetalLung_1","Plasma+B",0
"3759","FetalLung_2","Plasma+B",0
"3760","Fib_Atlas","Plasma+B",0
"3761","GSM3425686","Plasma+B",0
"3762","GSM3425687","Plasma+B",0
"3763","GSM3425692","Plasma+B",4
"3764","GSM3425693","Plasma+B",0
"3765","GSM3489182","Plasma+B",0
"3766","GSM3489185","Plasma+B",0
"3767","GSM3489187","Plasma+B",4
"3768","GSM3489189","Plasma+B",2
"3769","GSM3489191","Plasma+B",0
"3770","GSM3489193","Plasma+B",1
"3771","GSM3489195","Plasma+B",0
"3772","GSM3489197","Plasma+B",2
"3773","GSM3589406","Plasma+B",0
"3774","GSM3589407","Plasma+B",1
"3775","GSM3891620","Plasma+B",0
"3776","GSM3891621","Plasma+B",0
"3777","GSM3891622","Plasma+B",0
"3778","GSM3891623","Plasma+B",5
"3779","GSM3891624","Plasma+B",0
"3780","GSM3891625","Plasma+B",4
"3781","GSM3891632","Plasma+B",0
"3782","GSM3891633","Plasma+B",105
"3783","GSM3891634","Plasma+B",0
"3784","GSM3891635","Plasma+B",3
"3785","GSM3896324","Plasma+B",0
"3786","GSM3896325","Plasma+B",0
"3787","GSM3896326","Plasma+B",0
"3788","GSM4008628","Plasma+B",1
"3789","GSM4008629","Plasma+B",0
"3790","GSM4008630","Plasma+B",3
"3791","GSM4008631","Plasma+B",0
"3792","GSM4008632","Plasma+B",1
"3793","GSM4008633","Plasma+B",1
"3794","GSM4037301","Plasma+B",1
"3795","GSM4037302","Plasma+B",1
"3796","GSM4037305","Plasma+B",7
"3797","GSM4037306","Plasma+B",0
"3798","GSM4037309","Plasma+B",1
"3799","GSM4037313","Plasma+B",0
"3800","GSM4037316","Plasma+B",0
"3801","GSM4037323","Plasma+B",0
"3802","GSM4037324","Plasma+B",1
"3803","GSM4037325","Plasma+B",3
"3804","GSM4058901","Plasma+B",4
"3805","GSM4058904","Plasma+B",5
"3806","GSM4058905","Plasma+B",0
"3807","GSM4058907","Plasma+B",10
"3808","GSM4058908","Plasma+B",0
"3809","GSM4058909","Plasma+B",0
"3810","GSM4058913","Plasma+B",8
"3811","GSM4058914","Plasma+B",3
"3812","GSM4058915","Plasma+B",1
"3813","GSM4058916","Plasma+B",0
"3814","GSM4058917","Plasma+B",9
"3815","GSM4058918","Plasma+B",1
"3816","GSM4058919","Plasma+B",2
"3817","GSM4058920","Plasma+B",1
"3818","GSM4058921","Plasma+B",7
"3819","GSM4058922","Plasma+B",0
"3820","GSM4058923","Plasma+B",0
"3821","GSM4058924","Plasma+B",7
"3822","GSM4058925","Plasma+B",0
"3823","GSM4058926","Plasma+B",0
"3824","GSM4058927","Plasma+B",0
"3825","GSM4058928","Plasma+B",1
"3826","GSM4058931","Plasma+B",2
"3827","GSM4058932","Plasma+B",2
"3828","GSM4058933","Plasma+B",7
"3829","GSM4058934","Plasma+B",6
"3830","GSM4058935","Plasma+B",27
"3831","GSM4058936","Plasma+B",3
"3832","GSM4058937","Plasma+B",0
"3833","GSM4058938","Plasma+B",2
"3834","GSM4058939","Plasma+B",15
"3835","GSM4058940","Plasma+B",30
"3836","GSM4058941","Plasma+B",5
"3837","GSM4058942","Plasma+B",1
"3838","GSM4058947","Plasma+B",2
"3839","GSM4058949","Plasma+B",6
"3840","GSM4058953","Plasma+B",6
"3841","GSM4058956","Plasma+B",6
"3842","GSM4058957","Plasma+B",9
"3843","GSM4058962","Plasma+B",7
"3844","GSM4058963","Plasma+B",1
"3845","GSM4058971","Plasma+B",3
"3846","GSM4058973","Plasma+B",1
"3847","GSM4058975","Plasma+B",2
"3848","GSM4058976","Plasma+B",2
"3849","GSM4058977","Plasma+B",6
"3850","GSM4065876","Plasma+B",0
"3851","GSM4065877","Plasma+B",0
"3852","GSM4065878","Plasma+B",0
"3853","GSM4065879","Plasma+B",0
"3854","GSM4143262","Plasma+B",0
"3855","GSM4143263","Plasma+B",0
"3856","GSM4143656","Plasma+B",0
"3857","GSM4143658","Plasma+B",0
"3858","GSM4143660","Plasma+B",0
"3859","GSM4143662","Plasma+B",0
"3860","GSM4143664","Plasma+B",6
"3861","GSM4143666","Plasma+B",0
"3862","GSM4321402","Plasma+B",0
"3863","GSM4321403","Plasma+B",0
"3864","GSM4321404","Plasma+B",0
"3865","GSM4321405","Plasma+B",0
"3866","GSM4544005","Plasma+B",3
"3867","GSM4544006","Plasma+B",0
"3868","GSM4544007","Plasma+B",2
"3869","GSM4763859","Plasma+B",0
"3870","GSM4763860","Plasma+B",0
"3871","GSM4763861","Plasma+B",3
"3872","GSM4763862","Plasma+B",0
"3873","GSM4763863","Plasma+B",0
"3874","GSM4816089","Plasma+B",0
"3875","GSM4876617","Plasma+B",0
"3876","GSM4876620","Plasma+B",0
"3877","GSM5100998","Plasma+B",45
"3878","GSM5100999","Plasma+B",6
"3879","GSM5101000","Plasma+B",2
"3880","GSM5133588","Plasma+B",9
"3881","GSM5133589","Plasma+B",4
"3882","GSM5133590","Plasma+B",14
"3883","GSM5133591","Plasma+B",12
"3884","GSM5133592","Plasma+B",1
"3885","GSM5133593","Plasma+B",1
"3886","GSM5133594","Plasma+B",1
"3887","GSM5133595","Plasma+B",0
"3888","GSM5133596","Plasma+B",1
"3889","GSM5133597","Plasma+B",1
"3890","GSM5133598","Plasma+B",0
"3891","GSM5133599","Plasma+B",1
"3892","GSM5133600","Plasma+B",1
"3893","GSM5133601","Plasma+B",0
"3894","GSM5133602","Plasma+B",1
"3895","GSM5133603","Plasma+B",0
"3896","GSM5133604","Plasma+B",5
"3897","GSM5133605","Plasma+B",0
"3898","GSM5133606","Plasma+B",0
"3899","GSM5206782","Plasma+B",1
"3900","GSM5206783","Plasma+B",0
"3901","GSM5206784","Plasma+B",1
"3902","GSM5226574","Plasma+B",1
"3903","GSM5226575","Plasma+B",0
"3904","GSM5226576","Plasma+B",33
"3905","GSM5226577","Plasma+B",0
"3906","GSM5226578","Plasma+B",3
"3907","GSM5226579","Plasma+B",3
"3908","GSM5226580","Plasma+B",0
"3909","GSM5282537","Plasma+B",6
"3910","GSM5282538","Plasma+B",8
"3911","GSM5282539","Plasma+B",5
"3912","GSM5282540","Plasma+B",2
"3913","GSM5282541","Plasma+B",11
"3914","GSM5282542","Plasma+B",4
"3915","GSM5282543","Plasma+B",0
"3916","GSM5282544","Plasma+B",9
"3917","GSM5282545","Plasma+B",9
"3918","GSM5282546","Plasma+B",3
"3919","GSM5282547","Plasma+B",4
"3920","GSM5282548","Plasma+B",4
"3921","GSM5501481","Plasma+B",2
"3922","GSM5501482","Plasma+B",0
"3923","GSM5870246","Plasma+B",1
"3924","GSM5870247","Plasma+B",0
"3925","GSM5870248","Plasma+B",13
"3926","GSM5870249","Plasma+B",1
"3927","GSM5870251","Plasma+B",8
"3928","GSM5870252","Plasma+B",0
"3929","GSM5870253","Plasma+B",6
"3930","GSM5870254","Plasma+B",3
"3931","GSM5870255","Plasma+B",10
"3932","GSM5870257","Plasma+B",0
"3933","GSM5873135","Plasma+B",1
"3934","GSM5873136","Plasma+B",3
"3935","GSM5873137","Plasma+B",52
"3936","GSM5873138","Plasma+B",0
"3937","GSM5873139","Plasma+B",1
"3938","GSM5873140","Plasma+B",17
"3939","GSM5873141","Plasma+B",28
"3940","GSM5873142","Plasma+B",27
"3941","GSM5873143","Plasma+B",14
"3942","GSM5873144","Plasma+B",0
"3943","GSM5873145","Plasma+B",4
"3944","GSM5873146","Plasma+B",17
"3945","GSM7103257","Plasma+B",0
"3946","GSM7103264","Plasma+B",1
"3947","GSM7103271","Plasma+B",0
"3948","GSM7103275","Plasma+B",1
"3949","GSM7103276","Plasma+B",3
"3950","GSM7103277","Plasma+B",0
"3951","GSM7103278","Plasma+B",2
"3952","GSM7103279","Plasma+B",0
"3953","GSM7103280","Plasma+B",0
"3954","GSM7103281","Plasma+B",0
"3955","GSM7103282","Plasma+B",5
"3956","GSM7103283","Plasma+B",0
"3957","GSM7103295","Plasma+B",0
"3958","GSM7103296","Plasma+B",0
"3959","GSM7103297","Plasma+B",0
"3960","GSM7103298","Plasma+B",0
"3961","GSM7103305","Plasma+B",0
"3962","GSM7103306","Plasma+B",0
"3963","GSM7103307","Plasma+B",2
"3964","GSM7103308","Plasma+B",0
"3965","GSM7103313","Plasma+B",2
"3966","GSM7103314","Plasma+B",1
"3967","GSM7103315","Plasma+B",2
"3968","GSM7103316","Plasma+B",0
"3969","GSM7103317","Plasma+B",2
"3970","GSM7103318","Plasma+B",1
"3971","GSM7103319","Plasma+B",3
"3972","GSM7103320","Plasma+B",0
"3973","GSM7103327","Plasma+B",0
"3974","GSM7103334","Plasma+B",2
"3975","JVV9L8ng_LUNG","Plasma+B",0
"3976","KJYDM1ng_LUNG","Plasma+B",0
"3977","LungTranscriptome7119452_LUNG","Plasma+B",0
"3978","LungTranscriptome7119453_LUNG","Plasma+B",0
"3979","LungTranscriptome7135919_LUNG","Plasma+B",0
"3980","LungTranscriptome7135920_LUNG","Plasma+B",0
"3981","LungTranscriptome7185212_LUNG","Plasma+B",1
"3982","LungTranscriptome7185213_LUNG","Plasma+B",0
"3983","LungTranscriptome7239213_LUNG","Plasma+B",0
"3984","LungTranscriptome7239217_LUNG","Plasma+B",0
"3985","LungTranscriptome7239218_LUNG","Plasma+B",1
"3986","LungTranscriptome7239219_LUNG","Plasma+B",0
"3987","LungTranscriptome7239220_LUNG","Plasma+B",1
"3988","medial_2_LUNG","Plasma+B",0
"3989","medial_3_LUNG","Plasma+B",0
"3990","muc10380","Plasma+B",3
"3991","muc3843","Plasma+B",0
"3992","muc4658","Plasma+B",0
"3993","muc4659","Plasma+B",0
"3994","muc5103","Plasma+B",0
"3995","muc5105","Plasma+B",0
"3996","muc5212","Plasma+B",0
"3997","muc5213","Plasma+B",2
"3998","muc9832","Plasma+B",1
"3999","muc9833","Plasma+B",0
"4000","ODGS1Mng_LUNG","Plasma+B",0
"4001","P1_2_LUNG","Plasma+B",0
"4002","P1_3_LUNG","Plasma+B",0
"4003","P1_4_LUNG","Plasma+B",1
"4004","P2_1_LUNG","Plasma+B",0
"4005","P2_2_LUNG","Plasma+B",0
"4006","P2_3_LUNG","Plasma+B",0
"4007","P2_4_LUNG","Plasma+B",0
"4008","P2_5_LUNG","Plasma+B",0
"4009","P2_6_LUNG","Plasma+B",0
"4010","P2_7_LUNG","Plasma+B",0
"4011","P2_8_LUNG","Plasma+B",0
"4012","P3_2_LUNG","Plasma+B",3
"4013","P3_3_LUNG","Plasma+B",0
"4014","P3_4_LUNG","Plasma+B",0
"4015","P3_5_LUNG","Plasma+B",0
"4016","P3_6_LUNG","Plasma+B",0
"4017","P3_7_LUNG","Plasma+B",5
"4018","p46c_LUNG","Plasma+B",0
"4019","p47c_LUNG","Plasma+B",0
"4020","p50c_LUNG","Plasma+B",0
"4021","p51c_LUNG","Plasma+B",0
"4022","proximal_3_LUNG","Plasma+B",0
"4023","QZY9VQng_LUNG","Plasma+B",1
"4024","RU675_N","Plasma+B",3
"4025","RU682_N","Plasma+B",0
"4026","RU684_N","Plasma+B",2
"4027","RU685_N","Plasma+B",1
"4028","S4ECX8ng_LUNG","Plasma+B",0
"4029","sample10","Plasma+B",0
"4030","sample11","Plasma+B",0
"4031","sample4","Plasma+B",0
"4032","sample8","Plasma+B",0
"4033","sample9","Plasma+B",0
"4034","SHMI57ng_LUNG","Plasma+B",0
"4035","Travaglini_Krasnow_2020_distal 1a","Plasma+B",0
"4036","Travaglini_Krasnow_2020_distal 1b","Plasma+B",0
"4037","Travaglini_Krasnow_2020_distal 2","Plasma+B",0
"4038","Travaglini_Krasnow_2020_distal 3","Plasma+B",0
"4039","Travaglini_Krasnow_2020_medial 2","Plasma+B",0
"4040","Travaglini_Krasnow_2020_medial 3","Plasma+B",0
"4041","Travaglini_Krasnow_2020_proximal 3","Plasma+B",0
"4042","Vieira_Teichmann_2019_Dropseq_1","Plasma+B",0
"4043","Vieira_Teichmann_2019_Dropseq_2","Plasma+B",0
"4044","ZM3KACng_LUNG","Plasma+B",0
"4045","101CV0ng_LUNG","Secretory",1
"4046","16E0F2ng_LUNG","Secretory",4
"4047","1A1DFBng_LUNG","Secretory",1
"4048","343B_0h","Secretory",0
"4049","343B_24h","Secretory",0
"4050","343B_72h","Secretory",3
"4051","356C_0h","Secretory",0
"4052","356C_12h","Secretory",0
"4053","356C_24h","Secretory",0
"4054","356C_72h","Secretory",0
"4055","367C_0h","Secretory",0
"4056","367C_12h","Secretory",0
"4057","367C_24h","Secretory",0
"4058","367C_72h","Secretory",0
"4059","368C_0h","Secretory",0
"4060","368C_12h","Secretory",0
"4061","368C_24h","Secretory",0
"4062","368C_72h","Secretory",0
"4063","390C_0h","Secretory",0
"4064","390C_12h","Secretory",0
"4065","390C_24h","Secretory",0
"4066","390C_72h","Secretory",0
"4067","4951STDY7472265_LUNG","Secretory",10
"4068","4951STDY7472266_LUNG","Secretory",43
"4069","4951STDY7472267_LUNG","Secretory",11
"4070","4951STDY7487591_LUNG","Secretory",4
"4071","4951STDY7487592_LUNG","Secretory",7
"4072","4951STDY7487593_LUNG","Secretory",11
"4073","9JQK55ng_LUNG","Secretory",2
"4074","A9LCTZng_LUNG","Secretory",3
"4075","AdultLung_1","Secretory",3
"4076","AdultLung_2","Secretory",0
"4077","AdultLung_3","Secretory",1
"4078","CTTV027_RNAseq6949176_LUNG","Secretory",4
"4079","CTTV027_RNAseq6949177_LUNG","Secretory",5
"4080","CTTV027_RNAseq7118945_LUNG","Secretory",1
"4081","CTTV027_RNAseq7118946_LUNG","Secretory",4
"4082","CTTV027_RNAseq7333557_LUNG","Secretory",8
"4083","D088_LUNG","Secretory",0
"4084","D122_LUNG","Secretory",1
"4085","D150_LUNG","Secretory",7
"4086","D175_LUNG","Secretory",0
"4087","D231_LUNG","Secretory",1
"4088","distal_1a_LUNG","Secretory",0
"4089","distal_1b_LUNG","Secretory",0
"4090","distal_2_LUNG","Secretory",0
"4091","distal_3_LUNG","Secretory",0
"4092","ERR8048258","Secretory",2
"4093","ERR8048273","Secretory",15
"4094","ERR8048274","Secretory",5
"4095","FetalLung_1","Secretory",0
"4096","FetalLung_2","Secretory",0
"4097","Fib_Atlas","Secretory",0
"4098","GSM3425686","Secretory",0
"4099","GSM3425687","Secretory",0
"4100","GSM3425692","Secretory",0
"4101","GSM3425693","Secretory",0
"4102","GSM3489182","Secretory",0
"4103","GSM3489185","Secretory",1
"4104","GSM3489187","Secretory",6
"4105","GSM3489189","Secretory",7
"4106","GSM3489191","Secretory",5
"4107","GSM3489193","Secretory",0
"4108","GSM3489195","Secretory",10
"4109","GSM3489197","Secretory",3
"4110","GSM3589406","Secretory",0
"4111","GSM3589407","Secretory",0
"4112","GSM3891620","Secretory",0
"4113","GSM3891621","Secretory",0
"4114","GSM3891622","Secretory",2
"4115","GSM3891623","Secretory",2
"4116","GSM3891624","Secretory",2
"4117","GSM3891625","Secretory",2
"4118","GSM3891632","Secretory",0
"4119","GSM3891633","Secretory",0
"4120","GSM3891634","Secretory",1
"4121","GSM3891635","Secretory",2
"4122","GSM3896324","Secretory",15
"4123","GSM3896325","Secretory",29
"4124","GSM3896326","Secretory",0
"4125","GSM4008628","Secretory",1
"4126","GSM4008629","Secretory",0
"4127","GSM4008630","Secretory",0
"4128","GSM4008631","Secretory",0
"4129","GSM4008632","Secretory",1
"4130","GSM4008633","Secretory",0
"4131","GSM4037301","Secretory",14
"4132","GSM4037302","Secretory",9
"4133","GSM4037305","Secretory",9
"4134","GSM4037306","Secretory",0
"4135","GSM4037309","Secretory",0
"4136","GSM4037313","Secretory",2
"4137","GSM4037316","Secretory",2
"4138","GSM4037323","Secretory",3
"4139","GSM4037324","Secretory",6
"4140","GSM4037325","Secretory",0
"4141","GSM4058901","Secretory",0
"4142","GSM4058904","Secretory",0
"4143","GSM4058905","Secretory",0
"4144","GSM4058907","Secretory",0
"4145","GSM4058908","Secretory",1
"4146","GSM4058909","Secretory",0
"4147","GSM4058913","Secretory",3
"4148","GSM4058914","Secretory",0
"4149","GSM4058915","Secretory",0
"4150","GSM4058916","Secretory",0
"4151","GSM4058917","Secretory",0
"4152","GSM4058918","Secretory",0
"4153","GSM4058919","Secretory",0
"4154","GSM4058920","Secretory",0
"4155","GSM4058921","Secretory",0
"4156","GSM4058922","Secretory",0
"4157","GSM4058923","Secretory",0
"4158","GSM4058924","Secretory",0
"4159","GSM4058925","Secretory",0
"4160","GSM4058926","Secretory",0
"4161","GSM4058927","Secretory",0
"4162","GSM4058928","Secretory",0
"4163","GSM4058931","Secretory",0
"4164","GSM4058932","Secretory",0
"4165","GSM4058933","Secretory",0
"4166","GSM4058934","Secretory",1
"4167","GSM4058935","Secretory",1
"4168","GSM4058936","Secretory",0
"4169","GSM4058937","Secretory",0
"4170","GSM4058938","Secretory",0
"4171","GSM4058939","Secretory",2
"4172","GSM4058940","Secretory",0
"4173","GSM4058941","Secretory",0
"4174","GSM4058942","Secretory",0
"4175","GSM4058947","Secretory",1
"4176","GSM4058949","Secretory",1
"4177","GSM4058953","Secretory",0
"4178","GSM4058956","Secretory",1
"4179","GSM4058957","Secretory",2
"4180","GSM4058962","Secretory",2
"4181","GSM4058963","Secretory",0
"4182","GSM4058971","Secretory",1
"4183","GSM4058973","Secretory",1
"4184","GSM4058975","Secretory",2
"4185","GSM4058976","Secretory",0
"4186","GSM4058977","Secretory",1
"4187","GSM4065876","Secretory",0
"4188","GSM4065877","Secretory",0
"4189","GSM4065878","Secretory",1
"4190","GSM4065879","Secretory",0
"4191","GSM4143262","Secretory",26
"4192","GSM4143263","Secretory",22
"4193","GSM4143656","Secretory",0
"4194","GSM4143658","Secretory",0
"4195","GSM4143660","Secretory",0
"4196","GSM4143662","Secretory",0
"4197","GSM4143664","Secretory",0
"4198","GSM4143666","Secretory",0
"4199","GSM4321402","Secretory",0
"4200","GSM4321403","Secretory",0
"4201","GSM4321404","Secretory",0
"4202","GSM4321405","Secretory",0
"4203","GSM4544005","Secretory",6
"4204","GSM4544006","Secretory",4
"4205","GSM4544007","Secretory",8
"4206","GSM4763859","Secretory",2
"4207","GSM4763860","Secretory",3
"4208","GSM4763861","Secretory",0
"4209","GSM4763862","Secretory",0
"4210","GSM4763863","Secretory",2
"4211","GSM4816089","Secretory",0
"4212","GSM4876617","Secretory",3
"4213","GSM4876620","Secretory",1
"4214","GSM5100998","Secretory",9
"4215","GSM5100999","Secretory",0
"4216","GSM5101000","Secretory",3
"4217","GSM5133588","Secretory",11
"4218","GSM5133589","Secretory",20
"4219","GSM5133590","Secretory",5
"4220","GSM5133591","Secretory",1
"4221","GSM5133592","Secretory",4
"4222","GSM5133593","Secretory",4
"4223","GSM5133594","Secretory",8
"4224","GSM5133595","Secretory",21
"4225","GSM5133596","Secretory",15
"4226","GSM5133597","Secretory",8
"4227","GSM5133598","Secretory",5
"4228","GSM5133599","Secretory",47
"4229","GSM5133600","Secretory",41
"4230","GSM5133601","Secretory",31
"4231","GSM5133602","Secretory",28
"4232","GSM5133603","Secretory",14
"4233","GSM5133604","Secretory",10
"4234","GSM5133605","Secretory",38
"4235","GSM5133606","Secretory",47
"4236","GSM5206782","Secretory",0
"4237","GSM5206783","Secretory",0
"4238","GSM5206784","Secretory",1
"4239","GSM5226574","Secretory",3
"4240","GSM5226575","Secretory",1
"4241","GSM5226576","Secretory",6
"4242","GSM5226577","Secretory",1
"4243","GSM5226578","Secretory",1
"4244","GSM5226579","Secretory",0
"4245","GSM5226580","Secretory",6
"4246","GSM5282537","Secretory",3
"4247","GSM5282538","Secretory",4
"4248","GSM5282539","Secretory",1
"4249","GSM5282540","Secretory",1
"4250","GSM5282541","Secretory",2
"4251","GSM5282542","Secretory",0
"4252","GSM5282543","Secretory",0
"4253","GSM5282544","Secretory",0
"4254","GSM5282545","Secretory",0
"4255","GSM5282546","Secretory",0
"4256","GSM5282547","Secretory",0
"4257","GSM5282548","Secretory",0
"4258","GSM5501481","Secretory",0
"4259","GSM5501482","Secretory",14
"4260","GSM5870246","Secretory",1
"4261","GSM5870247","Secretory",0
"4262","GSM5870248","Secretory",2
"4263","GSM5870249","Secretory",0
"4264","GSM5870251","Secretory",2
"4265","GSM5870252","Secretory",0
"4266","GSM5870253","Secretory",1
"4267","GSM5870254","Secretory",3
"4268","GSM5870255","Secretory",0
"4269","GSM5870257","Secretory",2
"4270","GSM5873135","Secretory",122
