"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ANKRD40",0.0014484455275682,0.329945323663285,0.182,0.131,1,"COPD","ANKRD40"
"CNIH1",0.00145747197436341,0.48732677761395,0.211,0.16,1,"COPD","CNIH1"
"AKIRIN1",0.00146847577875109,0.384645098517498,0.227,0.173,1,"COPD","AKIRIN1"
"ABT1",0.0014850033459461,0.431566544330223,0.145,0.101,1,"COPD","ABT1"
"CTBS",0.00150196584489825,0.338538730474407,0.226,0.171,1,"COPD","CTBS"
"NIFK",0.00150585452126106,0.481548419166129,0.149,0.105,1,"COPD","NIFK"
"TNFRSF14",0.0015067124924247,0.296434299679211,0.27,0.211,1,"COPD","TNFRSF14"
"TMTC3",0.00151316879561723,0.548723239255598,0.152,0.108,1,"COPD","TMTC3"
"LGALS3",0.00151894227240622,0.313971234280674,0.394,0.337,1,"COPD","LGALS3"
"CARHSP1",0.00153925937377445,0.262338356202596,0.427,0.356,1,"COPD","CARHSP1"
"ORMDL1",0.00154128815267231,0.32360471057869,0.229,0.174,1,"COPD","ORMDL1"
"MRPL9",0.00154959789215207,0.413146555651243,0.139,0.095,1,"COPD","MRPL9"
"HLA-DMB",0.00155457869322438,0.378203644573363,0.177,0.128,1,"COPD","HLA-DMB"
"FUS",0.00156076859824719,0.203652278457331,0.579,0.503,1,"COPD","FUS"
"CPNE2",0.00156557225820811,0.267719843786499,0.302,0.237,1,"COPD","CPNE2"
"CUEDC2",0.00157304689936437,0.340408868490304,0.176,0.128,1,"COPD","CUEDC2"
"STX4",0.00157737118656308,0.318815536824469,0.168,0.12,1,"COPD","STX4"
"CHTF8",0.0015993223656796,0.551486235179504,0.117,0.078,1,"COPD","CHTF8"
"OFD1",0.00160181911331896,0.456996712763589,0.177,0.13,1,"COPD","OFD1"
"DUSP22",0.00160508358687233,0.302656063289848,0.217,0.162,1,"COPD","DUSP22"
"CSNK2A2",0.00161151094373177,0.238904936300563,0.217,0.162,1,"COPD","CSNK2A2"
"HNRNPH1",0.00161735404094476,0.174263329766523,0.582,0.498,1,"COPD","HNRNPH1"
"PMPCA",0.00162957180835052,0.261057190020813,0.103,0.065,1,"COPD","PMPCA"
"ASNSD1",0.00163395272372985,0.363352282474605,0.163,0.116,1,"COPD","ASNSD1"
