"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"EMC10",0.00867916163098842,0.602024106415959,0.24,0.154,1,"COPD","EMC10"
"YIF1A",0.00875273505803128,0.516603176178165,0.223,0.139,1,"COPD","YIF1A"
"HMGB3",0.00876385066424926,0.999350068861604,0.107,0.05,1,"COPD","HMGB3"
"RASSF4",0.00886147793601355,0.688248924160388,0.142,0.076,1,"COPD","RASSF4"
"USP9Y",0.00891859100901882,0.304407384952817,0.142,0.073,1,"COPD","USP9Y"
"RHOF",0.0089239526074037,0.51515146505593,0.155,0.086,1,"COPD","RHOF"
"NUP50",0.00893733577626386,0.442094105319661,0.18,0.103,1,"COPD","NUP50"
"GSN",0.00893865579459369,0.32811576630695,0.476,0.343,1,"COPD","GSN"
"DNASE2",0.00895753885431642,0.705854188931222,0.18,0.103,1,"COPD","DNASE2"
"SNRPD1",0.00895841548115846,0.66137579124991,0.189,0.116,1,"COPD","SNRPD1"
"STX17",0.00897517421131546,0.448650315823907,0.197,0.116,1,"COPD","STX17"
"FADS3",0.0089792597654526,0.382410597167638,0.326,0.217,1,"COPD","FADS3"
"BROX",0.00898833050548928,0.46867395476225,0.172,0.096,1,"COPD","BROX"
"PPP1R12C",0.00899497140100576,0.742594925506118,0.189,0.113,1,"COPD","PPP1R12C"
"MAN1B1",0.00899515238182265,0.126288487323336,0.159,0.086,1,"COPD","MAN1B1"
"FEM1B",0.00903243332548193,0.670090827467958,0.146,0.081,1,"COPD","FEM1B"
"SYNGR2",0.00903439381519914,0.484825898135579,0.403,0.287,1,"COPD","SYNGR2"
"CHD3",0.00903968793882261,0.777979239814604,0.133,0.071,1,"COPD","CHD3"
"N4BP2",0.0090539166379548,0.417082626012165,0.133,0.068,1,"COPD","N4BP2"
"TBC1D20",0.00906470183910435,0.865966579475916,0.137,0.073,1,"COPD","TBC1D20"
"SLC25A5",0.00908430736303622,0.461466935737383,0.326,0.224,1,"COPD","SLC25A5"
"NUTF2",0.00911127905070034,0.181803208420926,0.236,0.144,1,"COPD","NUTF2"
"BRD7",0.00912032185428649,0.598709430381853,0.18,0.106,1,"COPD","BRD7"
"GNB2",0.00912322841162914,0.54797274876586,0.279,0.186,1,"COPD","GNB2"
